15.7902597925918,14.921024303249,0
13.6396187673199,15.3299552127693,0
14.8658994255692,16.4738651394327,0
13.5846760525026,13.9893061065007,0
13.4640416653962,15.6353301123654,0
12.9488883804739,16.1400682821938,0
15.3108415536749,15.1748013659957,0
13.8979524089703,15.4316946888955,0
11.9209652482754,14.3057993712269,0
14.8593411857427,14.9006647394062,1
13.6350126848547,14.5620582985926,0
15.7598174090892,15.1334040926336,0
15.2219650020938,14.1849104415224,0
12.105641114192,13.4265382155943,0
14.8084888948515,13.8707572461568,0
15.3613588677813,15.9901491690071,0
12.7291444179683,15.8265107034533,0
15.3853378855702,15.2103641585073,0
13.818105339307,14.2993391516722,0
15.378848797336,15.9022851351021,0
14.1123215304123,15.3161672892219,0
12.8241524053512,13.6971991962741,0
14.5835468290319,14.9967518093784,0
14.2948367022937,15.8465179550167,0
13.5112881011787,15.5909426983607,0
13.7143328444118,15.3548438182408,0
12.8578846673404,14.0023913390138,0
14.5699800763844,14.2243203482268,0
15.5904956894191,15.7214353270823,0
13.0999943019636,15.0900634990525,0
14.6146146535898,14.8549452482544,0
13.9275155748374,16.0942091321249,0
13.2896865119824,15.4217793490996,0
14.3283750961963,15.0110480059106,0
12.9936907211487,15.029223031525,0
13.2173316230092,15.0207641144574,0
13.7287405185405,14.0364126158939,0
12.596679459641,13.4656784977367,0
14.0308213432709,16.3108664625852,0
14.0607492746341,15.3297127445951,0
15.2696597867551,15.5767709094854,0
15.8819742253619,15.4617148698901,0
15.0718042538445,14.4157077911431,0
13.9847516901871,15.471914574632,0
14.1618022625826,14.8151129394153,0
14.6868116524533,14.4135601975198,0
14.1191232604088,16.7663159448114,0
14.3195071501773,15.3806091689458,0
13.3091339239143,15.0432628540961,0
13.5517258112619,14.0184177594664,1
15.1713220757376,16.0140050692195,0
14.2806667075331,14.9944954062209,0
13.3365087130547,15.0416317791887,0
14.376858320647,15.6787516858582,0
14.3256892756692,16.4696418889397,0
14.6249006100773,14.2341492588057,0
14.1692463537366,14.1067262941934,0
12.9720825076238,15.489292474887,0
12.3737596870987,14.8811627493043,0
15.1544580796262,15.0582492043164,0
14.093233143474,14.7715379279736,0
12.594878241835,15.0396406487178,0
13.6153182491572,14.7214319363595,0
12.6703163969117,15.9864026124603,0
14.7038438329305,15.8878164539557,0
15.278432104303,13.8933088895448,0
13.2713043479458,14.5071827255721,0
14.1366539696628,14.7804149367015,0
15.2942990860267,16.5067762446063,0
14.6696551742479,15.3534479164439,0
14.0310698031485,13.7296563389012,0
13.774136509767,14.7603855728551,0
14.5521032228594,16.6440056841949,0
13.8856827272521,14.7998935239961,0
14.4342510904479,14.3389236357171,0
13.3858349626739,15.0647588963187,0
13.8262592560998,16.4491214492826,0
15.2055507098518,15.760671523431,0
12.3713505460845,13.2148530464023,0
14.5498529067931,16.115985708824,0
13.1046892601723,16.5620539247106,0
14.220373397151,15.830692510503,0
13.804573964018,15.9034700104123,0
15.1852697687371,14.9541084279765,0
13.8593408883425,14.407178012815,0
14.8104920179826,14.468680528323,0
12.7991686014413,14.0473281166526,0
13.6966888432007,14.2866963543181,0
13.3206794977347,15.4925085347921,0
14.0886782904932,14.9326993510076,0
13.767496434518,15.9129414345825,0
